      -19.000124       43.608090       43.608090       43.608090
      -19.000113       43.608090       43.608089       43.608089
      -19.000101       43.608089       43.608089       43.608089
      -19.000089       43.608088       43.608088       43.608088
      -19.000078       43.608088       43.608088       43.608088
      -19.000066       43.608087       43.608087       43.608087
      -19.000055       43.608087       43.608087       43.608087
      -19.000043       43.608086       43.608086       43.608086
      -19.000032       43.608086       43.608086       43.608086
      -19.000020       43.608085       43.608085       43.608085
     -0.72800000       42.717542       43.017073       43.017074
      0.38830000       42.664331       42.993213       42.993217
       1.3104000       42.620563       42.974550       42.974561
       2.2616000       42.575606       42.956257       42.956284
       3.2031000       42.531320       42.939068       42.939129
       4.1155000       42.488621       42.923241       42.923361
       6.0277000       42.399920       42.892501       42.892903
       7.9011000       42.314208       42.865169       42.866203
       9.7938000       42.229025       42.839809       42.842061
       14.501500       42.024948       42.783127       42.792282
       16.365100       41.947973       42.762072       42.775862
       18.189900       41.875133       42.741757       42.761218
       20.121500       41.801089       42.720365       42.747035
       22.014300       41.731905       42.699372       42.734248
       23.887600       41.667015       42.678476       42.722502
       27.624600       41.549159       42.636290       42.701210
       35.156900       41.361605       42.549329       42.664058
       39.893600       41.276223       42.493869       42.643020
       44.562400       41.212189       42.439128       42.623256
       49.231200       41.163328       42.384662       42.604087
       50.231000       41.154397       42.373060       42.600035
       53.948600       41.124866       42.330174       42.585088
       111.37210       40.867584       41.742219       42.360031
