# column 1: time
# column 2:  model magnitude
2014.7, 17.043
2015.7, 17.003
2016.7, 16.965
2017.7, 16.930
2018.7, 16.895
2019.7, 16.862
2020.7, 16.836
2021.7, 16.808
2022.7, 16.780
2023.7, 16.756
2024.7, 16.737
2025.7, 16.726
2026.7, 16.724
2027.7, 16.731
2028.7, 16.745
2029.7, 16.767
2030.7, 16.791
2031.7, 16.814
2032.7, 16.837
2033.7, 16.859
2034.7, 16.889
2035.7, 16.926
2036.7, 16.968
2037.7, 17.016
2038.7, 17.067
2039.7, 17.120
2040.7, 17.172
2041.7, 17.223
2042.7, 17.269
2043.7, 17.309
2044.7, 17.340
2045.7, 17.363
2046.7, 17.379
2047.7, 17.401
2048.7, 17.430
2049.7, 17.464
2050.7, 17.498
2051.7, 17.522
2052.7, 17.539
2053.7, 17.551
2054.7, 17.558
2055.7, 17.562
2056.7, 17.563
2057.7, 17.562
2058.7, 17.560
2059.7, 17.559
2060.7, 17.564
2061.7, 17.577
2062.7, 17.599
2063.7, 17.630
2064.7, 17.669
2065.7, 17.714
2066.7, 17.761
2067.7, 17.808
2068.7, 17.856
2069.7, 17.902
2070.7, 17.949
2071.7, 17.995
2072.7, 18.039
2073.7, 18.084
2074.7, 18.128
2075.7, 18.170
2076.7, 18.210
2077.7, 18.250
2078.7, 18.288
2079.7, 18.325
2080.7, 18.359
2081.7, 18.393
2082.7, 18.423
2083.7, 18.453
2084.7, 18.480
2085.7, 18.506
2086.7, 18.528
2087.7, 18.550
2088.7, 18.571
2089.7, 18.592
2090.7, 18.611
2091.7, 18.632
2092.7, 18.654
2093.7, 18.676
2094.7, 18.699
