-1.6 3.216e+43
3.54 2.800e+43
4.38 2.743e+43
5.39 2.776e+43
6.12 2.605e+43
7.97 2.394e+43
8.21 2.489e+43
10.82 1.996e+43
12.61 1.787e+43
12.84 1.803e+43
14.69 1.728e+43
15.43 1.503e+43
21.02 1.225e+43
22.1 1.192e+43
23.75 1.024e+43
23.98 1.095e+43
26.79 9.576e+42
30.35 8.791e+42
33.25 8.960e+42
35.77 7.898e+42
36.08 7.845e+42
37.9 7.682e+42
40.66 7.110e+42
46.97 4.717e+42
47.21 7.443e+42
50.02 7.352e+42
50.74 7.476e+42
54.41 4.351e+42
58.21 3.807e+42
61.07 3.591e+42
63.69 3.257e+42
65.76 3.225e+42
67.44 3.046e+42
75.82 2.433e+42
82.3 2.097e+42
86.04 1.808e+42
88.82 1.840e+42
94.39 1.981e+42
