-0.7280	 1.15715e+43 
0.3883	 1.20113e+43 
1.3104	 1.1695e+43 
2.2616	 1.16336e+43 
3.2031	 1.12221e+43 
4.1155	 1.10643e+43 
6.0277	 1.03667e+43 
7.9011	 9.72543e+42 
9.7938	 8.79694e+42 
14.5015	 7.34871e+42 
16.3651	 6.71388e+42 
18.1899	 6.18638e+42 
20.1215	 5.73104e+42 
22.0143	 5.29419e+42 
23.8876	 4.97975e+42 
27.6246	 4.51482e+42 
35.1569	 3.43972e+42 
39.8936	 2.81517e+42 
44.5624	 2.36439e+42 
49.2312	 2.07201e+42 
50.2310	 2.17568e+42 
53.9486	 1.96434e+42 
111.3721 6.76412e+41
